,log_return,ad,wr,cmf,atr,rsi,cci,adx,slope,k_values,d_values,macd,signal,divergence,gdp,inflation,real_interest_rate,roe,eps,p/e,psei_returns
0,-0.004066226921259375,-492031.8181817927556629693144,0.1987577639751546435480317258,0.2554129746238792375032310138,1.958,56.9373,115.1749,15.0514,0.3445,77.8468,81.3181,0.624,0.2518,0.3721,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,77.52007941521524,-0.004559075782415851
1,-0.0011648224962932054,434060.6666666596170974419996,0.2111801242236029120970131499,0.2652651505736392468311312376,1.8717,56.5555,94.6249,14.3007,0.3673,81.1594,79.9862,0.6664,0.3347,0.3317,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,77.42983485245013,0.01211874632830958
2,-0.007017572658646535,914564.4444444426393413267102,0.2857142857142854620966332706,0.2402433003689698289517710743,1.8737,54.2068,57.8305,14.4088,0.3669,76.8116,78.6059,0.6442,0.3966,0.2476,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,76.88836747585958,-0.011081810051494388
3,-0.014184634991956413,-1370547.391304331886117763171,0.4347826086956523274194406179,0.2097737055930297355566696661,1.8363,49.7563,26.8528,14.5374,0.3233,68.9441,75.6384,0.5238,0.4221,0.1017,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,75.80543272267845,-0.016906802285192826
4,0.02236703014689621,3160410,0.2133333333333325754210818559,0.2775509068332843241973470943,1.8623,55.9264,58.2404,13.9653,0.2082,68.8723,71.5427,0.575,0.4527,0.1224,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,77.52007941521524,0.011145545307421133
5,-0.0046674530474951695,439933.3333333229136188593759,0.2919708029197082714834838758,0.3099401913693106702657064507,1.815,54.4115,59.6714,13.4341,0.177,68.6638,68.8267,0.5767,0.4775,0.0992,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,77.15910116415485,-0.016899595962288728
6,-0.012948974340803068,-1198008.620689630124540386310,0.4525547445255469909684677329,0.2565222699685740237544169988,1.7889,50.3706,25.4865,13.3763,0.101,68.0714,68.5358,0.4837,0.4787,0.005,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,76.16641097373883,0.0006355958851802281
7,-0.0035608346230091804,-1270395.000000090266993879594,0.4963503649635048913528548634,0.1920629875249648596489663856,1.6897,49.2954,1.0792,13.3562,0.0008,58.6375,65.1242,0.3814,0.4592,-0.0779,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,75.89567728544354,-0.008654043289597558
8,0.056629802753237465,5357610,0,0.2278826745400058868430989494,1.9619,63.1368,126.8448,14.2737,0.0414,68.3698,65.0262,0.6877,0.5049,0.1828,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,80.31766086093312,0.00574284591673793
9,-0.019285906886583343,325426.6666666602436234993714,0.3090909090909096076674441892,0.2096659293486052140653170119,2.0217,57.2933,116.5141,15.1257,0.0385,73.152,66.7198,0.7843,0.5608,0.2235,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,78.78350329392653,0.011429883217774812
10,-0.015003166592048735,-1411190,0.5454545454545454545454545455,0.2942977305967319385672446806,1.988,53.2356,82.9645,15.7616,0.0545,71.5152,71.0123,0.7474,0.5981,0.1492,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,77.61032397798031,0.0067529662078579375
11,0.03203935374461666,1874020,0.03636363636363688039471691644,0.2735772645574120078819418422,2.0639,59.8339,139.6735,16.9157,0.1691,70.303,71.6567,0.9332,0.6652,0.2681,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,80.13717173540293,0.0033500965520563506
12,-0.007914117055990643,1535746.153846142654222835005,0.1636363636363646698803429238,0.2780619591815999581486883085,2.045,57.6441,129.6936,17.9874,0.1999,75.1515,72.3232,1.0124,0.7346,0.2778,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,79.50545979604728,-0.008718884910538856
13,-0.018328119004300075,-806206.1538461384234327577563,0.4545454545454545454545454545,0.2313101141937065444333741136,2.0454,52.8804,59.143,18.1922,0.2125,78.1818,74.5455,0.9353,0.7747,0.1605,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,78.06154679180578,-0.00016274504426399
14,-0.05220639747945119,-1926973.333333338428019487765,0.9857142857142865263345551544,0.1550416501641098336397822348,2.2207,42.483,-140.1962,17.8029,0.0868,46.5368,66.6234,0.5131,0.7224,-0.2093,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,74.09078603014167,-0.01825059510272498
15,0.0,-1856630,0.9857142857142865263345551544,0.05406903806720826097514269535,2.1157,42.483,-199.5722,17.4415,-0.0255,19.1342,47.9509,0.1766,0.6133,-0.4367,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,74.09078603014167,0.0014655700931774064
16,0.002433091224641651,-1216700.000000028817244886644,0.9571428571428575488815632915,-0.02383530057608672163367138970,2.0146,43.0731,-161.6786,17.1058,-0.1356,2.381,22.684,-0.0732,0.476,-0.5491,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,74.27127515567186,0.006112658672355068
17,-0.009768087436207072,-2299010,1,-0.06285210656725553518537581237,1.9385,41.2501,-163.9383,17.147,-0.2954,1.9048,7.8066,-0.3318,0.3144,-0.6462,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,73.54931865355111,-0.013179270411682592
18,-0.016079505374348234,-2163845.384615398131908741507,0.9670329670329673247005556798,-0.03773985267413453277938124696,1.9143,38.4057,-185.8413,17.9044,-0.4187,2.5275,2.2711,-0.6344,0.1247,-0.759,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,72.37613933760491,0.001393543968588128
19,0.0,2514620.769230790610630163040,0.7999999999999997416208233600,0.01188196100447665910771736750,1.9633,38.4057,-179.9693,19.3058,-0.5301,7.7656,4.0659,-0.8642,-0.0731,-0.7911,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,72.37613933760491,-0.026519115592071967
20,0.028274778468166426,1455905.000000003358710135411,0.5909090909090909090909090909,0.05346343968364205445891684604,2.0231,46.0404,-90.8644,19.1894,-0.5888,21.4019,10.565,-0.8509,-0.2287,-0.6223,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,74.45176428120205,0.0010097975619231484
21,0.015634714147401935,2505390,0.4727272727272729856519039128,0.09468864427515839995952221600,2.075,49.826,-48.0724,18.5266,-0.6119,37.8788,22.3488,-0.7271,-0.3284,-0.3988,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,75.62494359714826,0.001180870644486386
22,0.02533272434082091,3135372.400000009380278243042,0.2638888888888884320069857510,0.1349722292313737469745478183,2.1054,55.399,32.2581,17.6595,-0.4107,55.7492,38.3433,-0.4504,-0.3528,-0.0976,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,77.56520169659778,0.009701781245451745
23,-0.02294893298554465,-3184146.666666668651291476837,0.4444444444444442982422354403,0.09480596793565208909553960556,2.1264,49.977,9.0264,16.8544,-0.3078,60.6313,51.4198,-0.3839,-0.359,-0.0249,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,75.80543272267845,-0.029810234497977237
24,-0.022878782384931108,-293836.0000000111350952162563,0.6203703703703707967934799658,0.02989582681324655773562665127,2.1531,45.3225,-64.0648,16.2307,-0.2876,55.7099,57.3634,-0.4791,-0.383,-0.0961,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,74.09078603014167,-0.0063797486647685095
25,0.015710292906318705,1073470,0.4757281553398051286978554147,0.04258710474898082328510647668,2.0993,48.8337,-36.7953,15.4551,-0.1208,48.6486,54.9966,-0.4445,-0.3953,-0.0492,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,75.2639653460879,0.007971061212146491
26,0.01664723343315621,1671080,0.2727272727272725891020445775,0.1006876735941656407122447837,2.1422,52.3803,-4.8803,14.6262,0.0867,54.3725,52.9103,-0.3006,-0.3764,0.0758,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,76.5273892247992,0.007827991911332884
27,-0.008883682943232793,-1240320,0.2882352941176473931965815342,0.1040039200095651185236722888,2.0428,50.3662,7.7488,13.8566,0.2345,65.4436,56.1549,-0.2443,-0.3499,0.1057,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,75.850555004061,0.012844638404847113
28,-0.018613566513989318,-2105944.615384624976690053682,0.4545454545454545454545454545,-0.05307603376920208243612064438,2.0111,46.3957,-32.3991,13.3629,0.2037,66.1497,61.9886,-0.321,-0.3442,0.0231,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,74.45176428120205,-0.005541843413686353
29,0.02513597327154224,2558230.606060600742267412853,0.2000000000000006890111377068,-0.003856579679190854235245188546,2.1032,51.9253,-1.3305,12.4351,0.2312,68.574,66.7225,-0.21,-0.3173,0.1074,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,76.346900099269,0.009602876625949483
30,-0.0047393453638964475,515983.8709677487476796316273,0.2484848484848481403429159951,0.03783524476049477552132250233,2.0815,50.8493,10.4861,11.5737,0.2429,69.899,68.2076,-0.1525,-0.2843,0.1319,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,75.98592184820865,-0.009462313241562778
31,-0.032591901001464016,-2722550,0.5757575757575757575757575758,-0.06064417076882991393230078630,2.1257,44.1925,-42.0216,11.3617,0.1426,65.8586,68.1105,-0.3211,-0.2917,-0.0294,361489325230.731,2.6352,0.0,0.07650579805957082,1.1081,73.54931865355111,-0.015777190737592397
32,0.018237587549780793,537650,0.3939393939393939393939393939,-0.08491598464164141278466316390,2.081,48.2461,-24.5599,11.1649,0.0424,59.3939,65.0505,-0.3299,-0.2993,-0.0305,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,74.90298709502751,0.008047505837016376
33,0.0006022282627059191,1055000,0.5120000000000004547473508865,-0.04541709964893463515507897541,2.0002,48.3807,-4.8309,10.9513,-0.0687,50.6101,58.6209,-0.329,-0.3053,-0.0237,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,74.94810937641006,0.014514295788511657
34,0.011373962784009694,772780,0.4326923076923074558104799615,0.01676005202302469261088006264,1.9288,50.9887,57.9735,10.1718,-0.0893,55.3789,55.1277,-0.2488,-0.294,0.0452,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,75.80543272267845,0.009303924136729754
35,-0.0035778213478839666,1003062.093023258120019360854,0.5368421052631572963850646231,0.08399138106231814204112939058,1.9446,50.1274,31.0722,9.983,-0.0823,50.6155,52.2015,-0.207,-0.2766,0.0696,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,75.53469903438318,-0.01614659141882954
36,-0.010207233622857796,1422550,0.7096774193548402870182132725,0.1474422704687268992991699229,1.9128,47.6703,-16.1987,9.8077,-0.0282,44.0263,50.0069,-0.2398,-0.2692,0.0295,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,74.76762025087987,-0.004061607826713881
37,-0.01642872362575479,-836068.1818181789378803724063,0.8799999999999992420877485226,0.1841779936017915088141125541,1.9048,43.9829,-76.355,10.2736,-0.0634,29.116,41.2526,-0.3704,-0.2894,-0.0809,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,73.54931865355111,-0.009378611223806852
38,0.024243611609992853,685170,0.3466666666666659087544151892,0.2745122401626958009184275331,1.9116,50.1366,-11.7353,10.1532,-0.0931,35.4552,36.1992,-0.3089,-0.2933,-0.0156,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,75.35420990885298,0.010079432071623103
39,-0.006006024060211922,982380,0.4799999999999992420877485226,0.2519586915580092124852750551,1.8643,48.6964,-35.4195,10.0413,-0.1003,43.1111,35.8941,-0.2972,-0.2941,-0.0031,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,74.90298709502751,0.002564463170831728
40,0.0,-57061.57894736500676291266914,0.4799999999999992420877485226,0.2141751169508400324354596077,1.799,48.6964,-18.2681,9.5804,-0.0597,56.4444,45.0036,-0.2846,-0.2922,0.0076,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,74.90298709502751,-0.006927652819522063
41,0.0,-1565655.882352951646733307350,0.4799999999999992420877485226,0.09966708014539059178971847161,1.7312,48.6964,2.5392,8.9388,-0.0358,52.0,50.5185,-0.2714,-0.288,0.0166,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,74.90298709502751,-0.005411231021347586
42,0.0,-413836.6666666666666666666666,0.4799999999999992420877485226,-0.004538567636824533786102762301,1.7147,48.6964,5.9524,8.6594,-0.0585,52.0,53.4815,-0.2581,-0.282,0.024,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,74.90298709502751,0.0062746247971403254
43,-0.0109025913382155,-352480,0.6818181818181824054072196364,0.09733764546728083733343404996,1.6922,45.5298,-60.6061,8.6777,-0.0398,45.2727,49.7576,-0.3164,-0.2889,-0.0275,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,74.09078603014167,-0.009432975065624455
44,0.0012172856037517249,355593.9999999942248060896032,0.6349206349206337748869970107,0.1195052355894320570025705415,1.6964,45.9504,-124.07,9.3111,-0.0204,40.1087,45.7938,-0.3506,-0.3013,-0.0493,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,74.18103059290678,-0.003712201616206696
45,-0.008552281815317253,-631370,0.8571428571428564983739358185,0.05942872434237269977501155206,1.6823,43.423,-118.9334,9.8101,-0.1013,27.5373,37.6396,-0.4292,-0.3268,-0.1024,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,73.54931865355111,-0.005856069761909092
46,0.018237587549780793,530873.3333333333333333333334,0.3809523809523811672086880605,0.01855447019450585151196684060,1.6872,49.7954,-31.3712,10.0424,-0.0899,37.5661,35.0707,-0.3662,-0.3347,-0.0315,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,74.90298709502751,0.0017716933230068012
47,0.0,300545.9999999971526563058433,0.3809523809523811672086880605,0.07861370945268330047012545642,1.6381,49.7954,-3.883,10.2581,-0.0768,46.0317,37.0451,-0.3127,-0.3303,0.0176,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,74.90298709502751,-0.0051640452594705535
48,0.0,1111320,0.3809523809523811672086880605,0.2125151975553923133177069517,1.5925,49.7954,-23.3333,10.6146,-0.0322,61.9048,48.5009,-0.2672,-0.3177,0.0505,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,74.90298709502751,0.01756998668483617
49,0.006006024060211949,1143940,0.1694915254237286502630885929,0.1672479494006025782294826440,1.518,52.0441,87.1022,10.4234,0.0212,68.9535,58.9633,-0.1887,-0.2919,0.1032,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,75.35420990885298,0.0028356114132832267
50,-0.00841857046559579,-2422680.000000043035441876782,0.4067796610169497240791899248,0.03520972679512077554366266508,1.4668,48.7518,45.5506,10.4631,0.0275,68.0925,66.3169,-0.1808,-0.2697,0.0889,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,74.72249796949733,-0.01814275195044575
51,-0.009708814126960827,-611090,0.7017543859649136803550350461,0.1285169151127823761372547109,1.462,45.2303,-56.2822,11.0759,-0.0334,57.3991,64.8151,-0.2364,-0.263,0.0266,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,74.00054146737658,-0.0002496045977881687
52,0.003044142381228052,0.0,0.6140350877192994703106556653,0.1040509243538349488398786449,1.3933,46.5301,-90.7154,11.6449,-0.0234,42.581,56.0242,-0.2573,-0.2619,0.0046,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,74.22615287428931,-0.0015917127467784075
53,-0.009160369398664278,-913790,0.8771929824561421004437938076,0.02134041585877849910013204915,1.3473,43.2165,-152.5151,12.5769,-0.0458,26.9006,42.2936,-0.3306,-0.2756,-0.055,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,73.54931865355111,-0.009394294784017258
54,0.008552281815317158,1772997.021276609865836702768,0.4499999999999992894572642399,0.06045307404287279070100711690,1.4189,47.0095,-165.0013,14.4322,-0.0416,35.2924,34.9247,-0.3284,-0.2862,-0.0422,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,74.18103059290678,-0.0026878681500077345
55,-0.0024360547978811158,937336.6666666666666666666666,0.5,0.05571477466590282408096162212,1.4247,46.0628,-101.6381,15.9627,-0.0397,39.0936,33.7622,-0.3389,-0.2967,-0.0422,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,74.00054146737658,-0.003838464098532612
56,0.010915814876996187,512660,0.1714285714285698044737468341,0.02122589133825310639600848336,1.3873,50.8589,12.8205,16.8709,-0.0076,62.619,45.6683,-0.2715,-0.2917,0.0202,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,74.81274253226243,0.00933522044799686
57,-0.01152575695141058,-58347.42857143078254011925310,0.4428571428571420450940162742,0.05500237289045392260860515130,1.4132,46.19,-81.4013,18.264,-0.0319,62.8571,54.8566,-0.2913,-0.2916,0.0003,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,73.95541918599405,0.0014900067924675012
58,0.010922438682733031,684353.6842105218370555617826,0.1857142857142873383833960231,0.05467453573989268268028372518,1.4479,50.7982,-28.614,19.4261,-0.0265,73.3333,66.2698,-0.2318,-0.2797,0.0479,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,74.76762025087987,-0.014396228009273045
59,-0.008484899389294729,716318.1818181876791023824801,0.3857142857142840901880325483,0.04340943553212128690444746097,1.5267,47.3983,-115.0256,20.9921,-0.067,66.1905,67.4603,-0.2383,-0.2714,0.0331,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,74.13590831152423,0.005271183249498272
60,-0.020289660058759477,-1601312.727272715013590561143,0.8571428571428571428571428571,-0.02032942989471562039161870457,1.5462,40.5148,-182.9228,22.4462,-0.1081,52.381,63.9683,-0.3724,-0.2916,-0.0808,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,72.64687302590018,0.002265605680034905
61,-0.0018650922409961304,-394248.5714285754304351216053,0.9000000000000016240976817374,0.02729610387865131601273373599,1.4857,39.9469,-212.1167,23.9487,-0.1425,28.5714,49.0476,-0.4851,-0.3303,-0.1548,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,72.51150618175254,-0.006200372345586929
62,0.015437169786539763,787370,0.5428571428571444812405388802,0.07791847132299614357635836408,1.4725,46.6577,-110.389,24.2028,-0.1296,23.3333,34.7619,-0.4682,-0.3579,-0.1103,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,73.6395632163162,0.00015531866377116736
63,-0.01668249995993602,-1739800,0.9285714285714285714285714286,0.01895314572086739968736857048,1.4637,41.291,-143.0917,24.4773,-0.1325,20.9524,24.2857,-0.5573,-0.3977,-0.1595,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,72.42126161898744,-0.007726253641979636
64,-0.0018709079358117313,-1196780,0.9705882352941193680965918065,-0.04324912650424853357684071077,1.4056,40.7304,-153.221,24.8528,-0.1486,18.5994,20.9617,-0.6327,-0.4447,-0.188,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,72.2858947748398,0.00025974256592607156
65,-0.0012492194004318168,-814734.0,0.9230769230769230769230769231,-0.04920618984201737325118601710,1.3945,40.3373,-135.7363,25.481,-0.182,5.9254,15.1591,-0.6925,-0.4943,-0.1983,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,72.19565021207471,-0.005558023194975867
66,0.011805045449762604,1834920,0.6307692307692298947166329106,0.001845130637068234147711962783,1.3627,45.6999,-91.7329,26.0643,-0.1712,15.8522,13.459,-0.6558,-0.5266,-0.1292,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,73.05297355834311,0.005148212250838005
67,0.014106336334738283,171415.3488372060651712713870,0.2769230769230786721051957172,-0.002957961531638291358486949394,1.419,51.3952,25.7956,24.4191,-0.1466,38.9744,20.2507,-0.5277,-0.5268,-0.0009,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,74.09078603014167,0.023055826873586052
68,0.04640927979512526,6464480,0E+2,0.1624956988024220496991663611,1.5962,64.857,230.6499,24.9828,0.0099,69.7436,41.5234,-0.1103,-0.4435,0.3332,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,77.61032397798031,0.04981662574000664
69,-0.02353049741019416,-438270.6122449002188480713122,0.32,0.1095441148727434079371404595,1.6965,56.2527,171.2137,25.5062,0.0859,80.1026,62.9402,0.0584,-0.3431,0.4016,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,75.80543272267845,0.0014048346907185262
70,0.0,900890,0.32,0.2236511111756745982579694019,1.6467,56.2527,127.7881,25.9922,0.1829,78.6667,76.1709,0.19,-0.2365,0.4265,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,75.80543272267845,-0.0069187677334134326
71,0.0035650661644961446,1395770,0.2720000000000004547473508865,0.2806183951524813670296700125,1.6148,57.2395,128.4805,26.6192,0.2522,69.6,76.1231,0.3148,-0.1262,0.4411,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,76.07616641097373,-0.00015992854547388586
72,0.016470960595924497,2614867.50,0.04799999999999954525264911354,0.3347991484297159342899807590,1.6423,61.5937,173.1349,28.0266,0.3809,78.6667,75.6444,0.5207,0.0032,0.5176,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,77.33959028968505,0.03181768006638799
73,0.003494470649773557,949230,0E+2,0.3880071784105428365994290968,1.6643,62.4755,148.8368,29.3556,0.4825,89.3333,79.2,0.7,0.1425,0.5575,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,77.61032397798031,-0.007308468478625968
74,-0.0017457089100232873,183193.6363636268969521777702,0.03174603174603221149184000410,0.3562447443647734559153562255,1.5847,61.7126,142.0163,30.6131,0.5086,97.3418,88.4473,0.8206,0.2781,0.5424,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,77.47495713383267,0.000657923326360479
75,-0.00818718023478714,-1081455.294117620759950261917,0.1428571428571415681764430656,0.3063078990641314420124349577,1.5322,58.1442,105.5139,31.1286,0.4862,94.1799,93.6183,0.8498,0.3925,0.4574,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,76.84324519447703,-0.004781628342052642
76,-0.001763150618380852,808249.9999999999999999999999,0.1666666666666662907181292275,0.2978258803865759419429189250,1.4764,57.3785,78.8425,30.9899,0.4796,88.6243,93.382,0.8511,0.4842,0.3669,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,76.70787835032938,0.006748399664982344
77,0.007617968279812609,1738409.130434805221308547542,0.06349206349206216729245537295,0.3363589870605898201012575913,1.453,59.846,83.903,31.1812,0.4321,87.5661,90.1235,0.8943,0.5662,0.328,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,77.2944680083025,0.01353845649693125
78,-0.006442189190800611,-519178.0000000107315827335696,0.1507936507936513128178215430,0.3034677295746995810064666724,1.4028,56.8471,74.1742,31.3587,0.3402,87.3016,87.8307,0.874,0.6278,0.2462,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,76.79812291309447,-0.0038945488595456337
79,0.010520260674179422,2132920,0.008264462809916889474061655832,0.3331963606815266032296732946,1.374,60.3486,79.6616,31.6912,0.2488,92.5817,89.1498,0.92,0.6862,0.2337,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,77.61032397798031,0.004654849337941119
80,0.005218915875791828,1655506.875000004010142218291,0.04273504273504267275540339600,0.4170367874961079474589049563,1.3902,62.0085,87.4058,32.4407,0.1752,93.2736,91.0523,0.9814,0.7452,0.2361,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,78.01642451042325,0.0014032267833482366
81,-0.0023161562178304553,523764.4444444485795224583269,0.1022727272727277865494990001,0.4442265212406704347548350176,1.3552,60.7905,84.1966,33.1366,0.1096,94.8909,93.582,1.0024,0.7967,0.2057,361489325230.731,2.6352,0.0,0.07650579805957082,1.5103,77.83593538489305,0.008527338558301746
